#,dvh.csv
,BODY (1)(volume: 14367.16),2Cm (2)(volume: 362.15),Bronchial Tree (3)(volume: 19.19),Chest Wall (4)(volume: 417.01),Contrast (5)(volume: 450.02),Cord (6)(volume: 7.63),Esophagus (7)(volume: 38.25),Great Vessels (8)(volume: 93.13),Lung_Lt (9)(volume: 943.06),Lung_Rt (10)(volume: 1279.22),Lung_Total (11)(volume: 2222.28),Rib (12)(volume: 37.95),Ring_101 (13)(volume: 27.46),Skin (14)(volume: 247.08),IGTV1 (15)(volume: 14.43),PTV1 (16)(volume: 39.99),IGTV2 (17)(volume: 0.99),PTV2 (18)(volume: 6.52),PTV2 sep (19)(volume: 5.83),PTV sum (20)(volume: 46.24),Ring_102 (21)(volume: 46.63),Ring_103 (22)(volume: 182.87),Ring_104 (23)(volume: 5.44),Ring_105 (24)(volume: 8.19),Ring_106 (25)(volume: 25.34),CouchSurface (26)(volume: 1235.44),CouchInterior (27)(volume: 7933.69),PRV1 (28)(volume: 2053.95),PRV2 (29)(volume: 1896.05),PRV3 (30)(volume: 1716.00)
36.8856,0.947534,0.161164,3.33067e-14,2.52018,0.000847677,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.37265,3.66865,2.28655,99.8264,-6.66134e-14,100,100,100,100,100,100,50.4888,6.66436,97.2641,8.91527,-2.22045e-14,0,NaN,0.00176439,3.33067e-14,-2.22045e-14,
36.9414,0.945315,0.161164,3.33067e-14,2.50189,0.000847677,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.36072,3.66178,2.28152,99.8055,-6.66134e-14,100,100,100,100,100,100,50.1084,6.63814,97.2641,8.70577,-2.22045e-14,0,NaN,0.00176439,3.33067e-14,-2.22045e-14,
36.9972,0.942843,0.159057,3.33067e-14,2.48634,0.000847677,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.34521,3.65286,2.26142,99.7847,-6.66134e-14,100,100,100,100,100,100,49.7116,6.60458,97.0887,8.37989,-2.22045e-14,0,NaN,0.00176439,3.33067e-14,-2.22045e-14,
37.053,0.940015,0.159057,3.33067e-14,2.46484,0.000847677,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.32866,3.64333,2.25137,99.7778,-6.66134e-14,100,100,100,100,100,100,49.2289,6.56159,97.0186,8.12384,-2.22045e-14,0,NaN,0.00167152,3.33067e-14,-2.22045e-14,
37.1088,0.937391,0.15853,3.33067e-14,2.44792,0.000423838,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.31256,3.63406,2.24634,99.75,-6.66134e-14,100,100,100,100,100,100,48.8281,6.51964,96.8081,7.84451,-2.22045e-14,0,NaN,0.0014858,3.33067e-14,-2.22045e-14,
37.1646,0.934936,0.157477,3.33067e-14,2.43282,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.29765,3.62547,2.23127,99.743,-6.66134e-14,100,100,100,100,100,100,48.419,6.48923,96.6678,7.72812,-2.22045e-14,0,NaN,0.00111435,3.33067e-14,-2.22045e-14,
37.2204,0.932345,0.156424,3.33067e-14,2.4159,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.28244,3.61672,2.22624,99.7291,-6.66134e-14,100,100,100,100,100,100,47.9732,6.45987,96.4574,7.56518,-2.22045e-14,0,NaN,0.00111435,3.33067e-14,-2.22045e-14,
37.2762,0.929873,0.155897,3.33067e-14,2.4008,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.26723,3.60796,2.22122,99.7014,-6.66134e-14,100,100,100,100,100,100,47.5928,6.42316,96.3171,7.26257,-2.22045e-14,0,NaN,0.00111435,3.33067e-14,-2.22045e-14,
37.332,0.927485,0.154317,3.33067e-14,2.38205,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.25456,3.60067,2.20112,99.7014,-6.66134e-14,100,100,100,100,100,100,47.2001,6.38646,96.1417,7.07635,-2.22045e-14,0,NaN,0.00111435,3.33067e-14,-2.22045e-14,
37.3878,0.924894,0.154317,3.33067e-14,2.3633,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.23905,3.59174,2.17599,99.6805,-6.66134e-14,100,100,100,100,100,100,46.7787,6.34556,96.0014,6.93669,-2.22045e-14,0,NaN,0.000835762,3.33067e-14,-2.22045e-14,
37.4436,0.922287,0.151157,3.33067e-14,2.34683,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.22369,3.5829,2.16091,99.6666,-6.66134e-14,100,100,100,100,100,100,46.3533,6.31305,95.6857,6.77374,-2.22045e-14,0,NaN,0.000835762,3.33067e-14,-2.22045e-14,
37.4994,0.919797,0.148523,3.33067e-14,2.32945,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.20908,3.57449,2.15086,99.6528,-6.66134e-14,100,100,100,100,100,100,45.9811,6.2753,95.37,6.58752,-2.22045e-14,0,NaN,0.000835762,3.33067e-14,-2.22045e-14,
37.5552,0.917359,0.14747,3.33067e-14,2.31253,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.19462,3.56616,2.14584,99.6389,-6.66134e-14,100,100,100,100,100,100,45.5925,6.2386,95.2999,6.35475,-2.22045e-14,0,NaN,0.0007429,3.33067e-14,-2.22045e-14,
37.611,0.914718,0.14589,3.33067e-14,2.29058,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.1803,3.55792,2.14584,99.6041,-6.66134e-14,100,100,100,100,100,100,45.1589,6.20294,95.0894,6.0987,-2.22045e-14,0,NaN,0.0007429,3.33067e-14,-2.22045e-14,
37.6668,0.912584,0.145363,3.33067e-14,2.27411,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.16838,3.55105,2.14584,99.5625,-6.66134e-14,100,100,100,100,100,100,44.7785,6.18302,95.0193,5.86592,-2.22045e-14,0,NaN,0.000650037,3.33067e-14,-2.22045e-14,
37.7226,0.910129,0.143257,3.33067e-14,2.25536,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.15525,3.5435,2.13076,99.5277,-6.66134e-14,100,100,100,100,100,100,44.4022,6.14421,94.7738,5.63315,-2.22045e-14,0,NaN,0.000557175,3.33067e-14,-2.22045e-14,
37.7784,0.907521,0.142203,3.33067e-14,2.23935,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.13915,3.53423,2.12573,99.493,-6.66134e-14,100,100,100,100,100,100,43.989,6.11171,94.5984,5.42365,-2.22045e-14,0,NaN,0.000464312,3.33067e-14,-2.22045e-14,
37.8342,0.905337,0.139043,3.33067e-14,2.22517,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.12588,3.52659,2.12071,99.4652,-6.66134e-14,100,100,100,100,100,100,43.6373,6.08234,94.3178,5.21415,-2.22045e-14,0,NaN,0.000464312,3.33067e-14,-2.22045e-14,
37.89,0.902695,0.13641,3.33067e-14,2.20459,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.11097,3.51801,2.10563,99.4236,-6.66134e-14,100,100,100,100,100,100,43.1832,6.05193,94.0372,5.02793,-2.22045e-14,0,NaN,0.00037145,3.33067e-14,-2.22045e-14,
37.9459,0.90024,0.134303,3.33067e-14,2.18949,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.09532,3.50899,2.10061,99.3819,-6.66134e-14,100,100,100,100,100,100,42.7987,6.02152,93.6864,4.88827,-2.22045e-14,0,NaN,0.000278587,3.33067e-14,-2.22045e-14,
38.0017,0.897937,0.133776,3.33067e-14,2.17211,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.0816,3.5011,2.07548,99.3472,-6.66134e-14,100,100,100,100,100,100,42.4428,5.99006,93.4409,4.67877,-2.22045e-14,0,NaN,0.000278587,3.33067e-14,-2.22045e-14,
38.0575,0.895651,0.132723,3.33067e-14,2.15839,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.06743,3.49294,2.06543,99.2916,-6.66134e-14,100,100,100,100,100,100,42.1074,5.9586,93.2304,4.51583,-2.22045e-14,0,NaN,0.000278587,3.33067e-14,-2.22045e-14,
38.1133,0.893213,0.132196,3.33067e-14,2.14147,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.05372,3.48505,2.03025,99.2152,-6.66134e-14,100,100,100,100,100,100,41.7515,5.92504,93.02,4.35289,-2.22045e-14,0,NaN,0.000278587,3.33067e-14,-2.22045e-14,
38.1691,0.891028,0.13009,3.33067e-14,2.1282,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.04074,3.47758,2.02523,99.1805,-6.66134e-14,100,100,100,100,100,100,41.4202,5.89358,92.6342,4.18994,-2.22045e-14,0,NaN,0.000278587,3.33067e-14,-2.22045e-14,
38.2249,0.888641,0.129563,3.33067e-14,2.11311,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.02554,3.46882,2.01015,99.1388,-6.66134e-14,100,100,100,100,100,100,41.0153,5.86736,92.4237,4.12011,-2.22045e-14,0,NaN,0.000278587,3.33067e-14,-2.22045e-14,
38.2807,0.886338,0.127456,3.33067e-14,2.09665,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,6.01241,3.46127,2.0001,99.0972,-6.66134e-14,100,100,100,100,100,100,40.6471,5.8401,92.1431,4.05028,-2.22045e-14,0,NaN,0.000185725,3.33067e-14,-2.22045e-14,
38.3365,0.883747,0.12693,3.33067e-14,2.08018,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.99616,3.45191,1.98,99.0069,-6.66134e-14,100,100,100,100,100,100,40.2749,5.80025,91.8976,3.86406,-2.22045e-14,0,NaN,0.000185725,3.33067e-14,-2.22045e-14,
38.3923,0.881681,0.12535,3.33067e-14,2.066,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.98379,3.44479,1.97497,98.9652,-6.66134e-14,100,100,100,100,100,100,39.9681,5.76669,91.6521,3.63128,-2.22045e-14,0,NaN,0.000185725,3.33067e-14,-2.22045e-14,
38.4481,0.87926,0.124296,3.33067e-14,2.04999,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.96903,3.43629,1.94482,98.9166,-6.66134e-14,100,100,100,100,100,100,39.6,5.73418,91.4416,3.49162,-2.22045e-14,0,NaN,0.000185725,3.33067e-14,-2.22045e-14,
38.5039,0.877076,0.122716,3.33067e-14,2.03673,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.95501,3.42822,1.9398,98.8541,-6.66134e-14,100,100,100,100,100,100,39.2809,5.70272,91.2311,3.35196,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.5597,0.874976,0.120609,3.33067e-14,2.02621,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.94129,3.42033,1.92472,98.7916,-6.66134e-14,100,100,100,100,100,100,38.9946,5.67231,90.9856,3.11918,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.6155,0.872825,0.120083,3.33067e-14,2.01203,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.92802,3.41269,1.91467,98.7152,-6.66134e-14,100,100,100,100,100,100,38.655,5.64609,90.7752,3.02607,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.6713,0.870302,0.117976,3.33067e-14,1.99694,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.91281,3.40393,1.90964,98.6318,-6.66134e-14,100,100,100,100,100,100,38.2419,5.61673,90.4244,2.95624,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.7271,0.867898,0.116396,3.33067e-14,1.97773,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.89969,3.39638,1.88452,98.5277,-6.66134e-14,100,100,100,100,100,100,37.8615,5.59156,90.1789,2.81657,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.7829,0.865629,0.115869,3.33067e-14,1.96446,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.88523,3.38805,1.88452,98.4721,-6.66134e-14,100,100,100,100,100,100,37.5343,5.558,89.8281,2.67691,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.8387,0.86336,0.115343,3.33067e-14,1.95165,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.87047,3.37955,1.87949,98.361,-6.66134e-14,100,100,100,100,100,100,37.2111,5.5234,89.5125,2.53724,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.8945,0.861091,0.114289,3.33067e-14,1.93885,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.85571,3.37106,1.86442,98.2846,-6.66134e-14,100,100,100,100,100,100,36.8552,5.50033,89.3722,2.44413,-2.22045e-14,0,NaN,9.28625e-05,3.33067e-14,-2.22045e-14,
38.9503,0.858839,0.112709,3.33067e-14,1.92375,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.84229,3.36333,1.85939,98.1735,-6.66134e-14,100,100,100,100,100,100,36.5157,5.47306,89.1617,2.28119,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.0061,0.856587,0.112183,3.33067e-14,1.91232,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.82693,3.35449,1.85436,98.0971,-6.66134e-14,100,100,100,100,100,100,36.1558,5.45209,88.9512,2.18808,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.0619,0.85425,0.111129,3.33067e-14,1.89906,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.81202,3.34591,1.83929,98.0346,-6.66134e-14,100,100,100,100,100,100,35.7999,5.42063,88.6356,2.11825,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.1177,0.851981,0.111129,3.33067e-14,1.88213,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.7986,3.33818,1.81919,97.986,-6.66134e-14,100,100,100,100,100,100,35.4481,5.39231,88.2497,1.97858,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.1735,0.849746,0.111129,3.33067e-14,1.87161,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.78309,3.32925,1.81919,97.8957,-6.66134e-14,100,100,100,100,100,100,35.1372,5.36295,87.9691,1.93203,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.2293,0.847578,0.111129,3.33067e-14,1.86292,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.76774,3.32041,1.79909,97.8332,-6.66134e-14,100,100,100,100,100,100,34.8264,5.32939,87.7587,1.76909,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.2851,0.845276,0.110076,3.33067e-14,1.8492,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.75312,3.312,1.79909,97.7498,-6.66134e-14,100,100,100,100,100,100,34.4664,5.30317,87.4079,1.62942,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.3409,0.843176,0.110076,3.33067e-14,1.83273,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.7412,3.30513,1.78401,97.6734,-6.66134e-14,100,100,100,100,100,100,34.1392,5.278,87.3378,1.4432,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.3967,0.840992,0.109549,3.33067e-14,1.81901,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.72822,3.29767,1.75888,97.6179,-6.66134e-14,100,100,100,100,100,100,33.7915,5.24864,86.9519,1.41993,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.4525,0.83901,0.109549,3.33067e-14,1.80346,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.71689,3.29114,1.74381,97.5276,-6.66134e-14,100,100,100,100,100,100,33.4929,5.22452,86.6363,1.37337,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.5083,0.83686,0.108496,3.33067e-14,1.78883,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.70362,3.2835,1.71868,97.4234,-6.66134e-14,100,100,100,100,100,100,33.1615,5.20355,86.3907,1.32682,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.5641,0.834896,0.106916,3.33067e-14,1.77282,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.69289,3.27732,1.70863,97.3262,-6.66134e-14,100,100,100,100,100,100,32.8997,5.18048,86.2154,1.16387,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.6199,0.832881,0.106389,3.33067e-14,1.75589,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.68126,3.27063,1.6835,97.222,-6.66134e-14,100,100,100,100,100,100,32.597,5.1595,86.0751,1.04749,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.6757,0.830815,0.105862,3.33067e-14,1.7472,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.66635,3.26204,1.6835,97.1526,-6.66134e-14,100,100,100,100,100,100,32.2944,5.13119,85.7945,0.931099,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.7315,0.828444,0.104809,3.33067e-14,1.73668,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.65009,3.25269,1.6634,97.0762,-6.66134e-14,100,100,100,100,100,100,31.9548,5.10183,85.4788,0.837989,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.7873,0.826175,0.103756,3.33067e-14,1.72159,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.63623,3.2447,1.64832,96.9651,-6.66134e-14,100,100,100,100,100,100,31.644,5.07142,85.0228,0.791434,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.8431,0.823957,0.100596,3.33067e-14,1.71153,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.62206,3.23655,1.6433,96.8401,-6.66134e-14,100,100,100,100,100,100,31.3576,5.041,84.6019,0.698324,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.8989,0.821807,0.0990156,3.33067e-14,1.69872,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.6079,3.2284,1.62822,96.6873,-6.66134e-14,100,100,100,100,100,100,31.0754,5.02003,84.2862,0.628492,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
39.9547,0.819707,0.098489,3.33067e-14,1.68912,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.59329,3.21998,1.60812,96.5623,-6.66134e-14,100,100,100,100,100,100,30.7972,4.99591,83.7601,0.581937,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.0106,0.817506,0.098489,3.33067e-14,1.67448,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.58017,3.21243,1.59304,96.4442,-6.66134e-14,100,100,100,100,100,100,30.5027,4.9655,83.234,0.535382,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.0664,0.815355,0.0963822,3.33067e-14,1.6603,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.56734,3.20505,1.57294,96.34,-6.66134e-14,100,100,100,100,100,100,30.2041,4.94243,82.778,0.512104,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.1222,0.813255,0.0942755,3.33067e-14,1.64841,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.55333,3.19698,1.56289,96.2775,-6.66134e-14,100,100,100,100,100,100,29.9055,4.91621,82.3921,0.395717,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.178,0.811071,0.0942755,3.33067e-14,1.63606,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.53901,3.18874,1.53777,96.1942,-6.66134e-14,100,100,100,100,100,100,29.5987,4.88894,82.0063,0.349162,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.2338,0.808836,0.0932222,3.33067e-14,1.62554,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.52425,3.18024,1.52771,96.0692,-6.66134e-14,100,100,100,100,100,100,29.3042,4.85853,81.6205,0.325885,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.2896,0.806821,0.0932222,3.33067e-14,1.61273,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.51128,3.17277,1.49756,95.9789,-6.66134e-14,100,100,100,100,100,100,28.9974,4.83651,81.1645,0.302607,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.3454,0.80484,0.0895354,3.33067e-14,1.60542,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.49756,3.16488,1.49254,95.8886,-6.66134e-14,100,100,100,100,100,100,28.7275,4.81554,80.6734,0.27933,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.4012,0.803011,0.0884821,3.33067e-14,1.59444,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.48578,3.1581,1.48249,95.7705,-6.66134e-14,100,100,100,100,100,100,28.482,4.79142,80.1824,0.256052,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.457,0.801064,0.086902,3.33067e-14,1.58346,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.47326,3.15089,1.45736,95.6455,-6.66134e-14,100,100,100,100,100,100,28.2039,4.77044,79.7966,0.256052,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.5128,0.798744,0.0858487,3.33067e-14,1.56928,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.45835,3.1423,1.44228,95.4997,-6.66134e-14,100,100,100,100,100,100,27.8807,4.74213,79.3055,0.256052,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.5686,0.796763,0.0847953,3.33067e-14,1.56059,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.44478,3.13449,1.43223,95.3747,-6.66134e-14,100,100,100,100,100,100,27.623,4.71696,79.0951,0.256052,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.6244,0.794849,0.0837419,3.33067e-14,1.54779,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.4327,3.12754,1.42721,95.2774,-6.66134e-14,100,100,100,100,100,100,27.349,4.69494,78.8846,0.256052,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.6802,0.792699,0.0816352,3.33067e-14,1.53544,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.41913,3.11973,1.41213,95.1733,-6.66134e-14,100,100,100,100,100,100,27.034,4.66977,78.3935,0.232775,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.736,0.790498,0.0811086,3.33067e-14,1.52126,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.40542,3.11183,1.40208,94.9927,-6.66134e-14,100,100,100,100,100,100,26.7681,4.64565,78.0077,0.209497,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.7918,0.788296,0.0795285,3.33067e-14,1.50936,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.39006,3.10299,1.39203,94.8538,-6.66134e-14,100,100,100,100,100,100,26.4818,4.61419,77.4816,0.139665,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.8476,0.78601,0.0795285,3.33067e-14,1.49519,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.3753,3.09449,1.36188,94.7149,-6.66134e-14,100,100,100,100,100,100,26.1545,4.58588,77.0256,0.139665,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.9034,0.784148,0.0795285,3.33067e-14,1.48695,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.36248,3.08711,1.35183,94.5482,-6.66134e-14,100,100,100,100,100,100,25.9173,4.5649,76.6047,0.116387,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
40.9592,0.781675,0.0768951,3.33067e-14,1.47598,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.34563,3.07741,1.33173,94.3607,-6.66134e-14,100,100,100,100,100,100,25.5982,4.53764,75.9733,0.116387,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
41.015,0.779271,0.0742617,3.33067e-14,1.46271,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.32982,3.06831,1.31162,94.1038,-6.66134e-14,100,100,100,100,100,100,25.2996,4.51771,75.4472,0.0931099,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
41.0708,0.777459,0.0732084,3.33067e-14,1.44853,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.31968,3.06247,1.2865,93.9649,-6.66134e-14,100,100,100,100,100,100,25.0501,4.50093,75.0263,0.0931099,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
41.1266,0.775393,0.0732084,3.33067e-14,1.43527,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.30656,3.05492,1.2664,93.819,-6.66134e-14,100,100,100,100,100,100,24.7638,4.47891,74.7808,0.0465549,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
41.1824,0.773598,0.0732084,3.33067e-14,1.43024,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.29314,3.04719,1.24629,93.7079,-6.66134e-14,100,100,100,100,100,100,24.5511,4.45269,74.3248,0.0465549,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
41.2382,0.771719,0.0732084,3.33067e-14,1.41972,-1.33227e-13,5.55112e-14,3.33067e-14,-1.33227e-13,-4.44185e-14,5.28047,3.0399,1.23122,93.5482,-6.66134e-14,100,100,100,100,100,100,24.2852,4.43696,74.0442,0.0465549,-2.22045e-14,0,NaN,0,3.33067e-14,-2.22045e-14,
